ecoregion;metierl4;species;model;bpue;lwr;upr;replicates;base_model_heterogeneity;alternative_models_flag
"greater north sea";"otm";"rissa tridactyla";"none";NA;NA;NA;204;NA;FALSE
"greater north sea";"lhm";"rissa tridactyla";"none";NA;NA;NA;16;NA;FALSE
"greater north sea";"gtr";"rissa tridactyla";"none";NA;NA;NA;207;NA;FALSE
"greater north sea";"ptm";"rissa tridactyla";"none";NA;NA;NA;26;NA;FALSE
"greater north sea";"sdn";"rissa tridactyla";"none";NA;NA;NA;52;NA;FALSE
"greater north sea";"fpo";"rissa tridactyla";"none";NA;NA;NA;68;NA;FALSE
"greater north sea";"lhp";"rissa tridactyla";"none";NA;NA;NA;43;NA;FALSE
"greater north sea";"lls";"rissa tridactyla";"n_ind ~ 1";0.00409082118699243;0.000576246884767916;0.0290410558847291;28;FALSE;FALSE
"greater north sea";"ps";"rissa tridactyla";"none";NA;NA;NA;33;NA;FALSE
"greater north sea";"drb";"rissa tridactyla";"none";NA;NA;NA;3;NA;FALSE
"greater north sea";"ssc";"rissa tridactyla";"none";NA;NA;NA;47;NA;FALSE
"greater north sea";"ptb";"rissa tridactyla";"none";NA;NA;NA;28;NA;FALSE
"greater north sea";"ltl";"rissa tridactyla";"none";NA;NA;NA;11;NA;FALSE
"greater north sea";"fyk";"rissa tridactyla";"none";NA;NA;NA;10;NA;FALSE
"greater north sea";"mis";"rissa tridactyla";"none";NA;NA;NA;6;NA;FALSE
"greater north sea";"spr";"rissa tridactyla";"none";NA;NA;NA;1;NA;FALSE
"greater north sea";"gtn";"rissa tridactyla";"none";NA;NA;NA;1;NA;FALSE
"baltic sea";"gns";"rissa tridactyla";"none";NA;NA;NA;598;NA;FALSE
"baltic sea";"fpo";"rissa tridactyla";"none";NA;NA;NA;59;NA;FALSE
"baltic sea";"otm";"rissa tridactyla";"none";NA;NA;NA;117;NA;FALSE
"baltic sea";"otb";"rissa tridactyla";"none";NA;NA;NA;125;NA;FALSE
"baltic sea";"fpn";"rissa tridactyla";"none";NA;NA;NA;19;NA;FALSE
"baltic sea";"fyk";"rissa tridactyla";"none";NA;NA;NA;40;NA;FALSE
"baltic sea";"lls";"rissa tridactyla";"none";NA;NA;NA;8;NA;FALSE
"baltic sea";"lld";"rissa tridactyla";"none";NA;NA;NA;16;NA;FALSE
"baltic sea";"gtr";"rissa tridactyla";"none";NA;NA;NA;100;NA;FALSE
"baltic sea";"ptm";"rissa tridactyla";"none";NA;NA;NA;9;NA;FALSE
"baltic sea";"sdn";"rissa tridactyla";"none";NA;NA;NA;4;NA;FALSE
"baltic sea";"ssc";"rissa tridactyla";"none";NA;NA;NA;3;NA;FALSE
"baltic sea";"ott";"rissa tridactyla";"none";NA;NA;NA;0;NA;FALSE
"baltic sea";"gnd";"rissa tridactyla";"none";NA;NA;NA;1;NA;FALSE
"barents sea";"otb";"salmo trutta";"none";NA;NA;NA;69;NA;FALSE
"barents sea";"ott";"salmo trutta";"none";NA;NA;NA;3;NA;FALSE
"barents sea";"otm";"salmo trutta";"none";NA;NA;NA;0;NA;FALSE
"barents sea";"gns";"salmo trutta";"none";NA;NA;NA;4;NA;FALSE
"norwegian sea";"otb";"salmo trutta";"none";NA;NA;NA;31;NA;FALSE
"norwegian sea";"ott";"salmo trutta";"none";NA;NA;NA;9;NA;FALSE
"norwegian sea";"otm";"salmo trutta";"none";NA;NA;NA;30;NA;FALSE
"norwegian sea";"gns";"salmo trutta";"none";NA;NA;NA;24;NA;FALSE
"norwegian sea";"ptb";"salmo trutta";"none";NA;NA;NA;17;NA;FALSE
"icelandic waters";"gns";"salmo trutta";"none";NA;NA;NA;45;NA;FALSE
"icelandic waters";"otb";"salmo trutta";"none";NA;NA;NA;47;NA;FALSE
"icelandic waters";"lls";"salmo trutta";"none";NA;NA;NA;36;NA;FALSE
"icelandic waters";"drb";"salmo trutta";"none";NA;NA;NA;5;NA;FALSE
"icelandic waters";"otm";"salmo trutta";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"sdn";"salmo trutta";"none";NA;NA;NA;23;NA;FALSE
"icelandic waters";"lhm";"salmo trutta";"none";NA;NA;NA;7;NA;FALSE
"icelandic waters";"ps";"salmo trutta";"none";NA;NA;NA;3;NA;FALSE
"icelandic waters";"fpo";"salmo trutta";"none";NA;NA;NA;2;NA;FALSE
"greater north sea";"otb";"salmo trutta";"none";NA;NA;NA;897;NA;FALSE
"greater north sea";"gnd";"salmo trutta";"none";NA;NA;NA;59;NA;FALSE
"greater north sea";"gns";"salmo trutta";"none";NA;NA;NA;392;NA;FALSE
"greater north sea";"ott";"salmo trutta";"none";NA;NA;NA;333;NA;FALSE
"greater north sea";"tbb";"salmo trutta";"none";NA;NA;NA;307;NA;FALSE
"greater north sea";"otm";"salmo trutta";"n_ind ~ 1";0.00101050856695783;0.000142329746831179;0.00717437912052457;214;FALSE;TRUE
"greater north sea";"lhm";"salmo trutta";"none";NA;NA;NA;44;NA;FALSE
"greater north sea";"gtr";"salmo trutta";"none";NA;NA;NA;220;NA;FALSE
"greater north sea";"ptm";"salmo trutta";"none";NA;NA;NA;26;NA;FALSE
"greater north sea";"sdn";"salmo trutta";"none";NA;NA;NA;52;NA;FALSE
"greater north sea";"fpo";"salmo trutta";"none";NA;NA;NA;80;NA;FALSE
"greater north sea";"lhp";"salmo trutta";"none";NA;NA;NA;43;NA;FALSE
"greater north sea";"lls";"salmo trutta";"none";NA;NA;NA;34;NA;FALSE
"greater north sea";"ps";"salmo trutta";"none";NA;NA;NA;33;NA;FALSE
"greater north sea";"drb";"salmo trutta";"none";NA;NA;NA;34;NA;FALSE
"greater north sea";"ssc";"salmo trutta";"none";NA;NA;NA;47;NA;FALSE
"greater north sea";"ptb";"salmo trutta";"none";NA;NA;NA;29;NA;FALSE
"greater north sea";"ltl";"salmo trutta";"none";NA;NA;NA;11;NA;FALSE
"greater north sea";"fyk";"salmo trutta";"none";NA;NA;NA;10;NA;FALSE
"greater north sea";"mis";"salmo trutta";"none";NA;NA;NA;6;NA;FALSE
"greater north sea";"spr";"salmo trutta";"none";NA;NA;NA;1;NA;FALSE
"greater north sea";"gtn";"salmo trutta";"none";NA;NA;NA;1;NA;FALSE
"celtic seas";"gns";"salmo trutta";"none";NA;NA;NA;234;NA;FALSE
"celtic seas";"otb";"salmo trutta";"none";NA;NA;NA;533;NA;FALSE
"celtic seas";"gnd";"salmo trutta";"none";NA;NA;NA;21;NA;FALSE
"celtic seas";"gtr";"salmo trutta";"none";NA;NA;NA;134;NA;FALSE
"celtic seas";"ott";"salmo trutta";"none";NA;NA;NA;139;NA;FALSE
"celtic seas";"tbb";"salmo trutta";"n_ind ~ 1";0.000697284008962276;9.82203586018307e-05;0.00495014471618353;184;FALSE;TRUE
"celtic seas";"ssc";"salmo trutta";"none";NA;NA;NA;46;NA;FALSE
"celtic seas";"ptm";"salmo trutta";"none";NA;NA;NA;71;NA;FALSE
"celtic seas";"lhp";"salmo trutta";"none";NA;NA;NA;9;NA;FALSE
"celtic seas";"otm";"salmo trutta";"none";NA;NA;NA;128;NA;FALSE
"celtic seas";"ps";"salmo trutta";"none";NA;NA;NA;35;NA;FALSE
"celtic seas";"lls";"salmo trutta";"none";NA;NA;NA;18;NA;FALSE
"celtic seas";"lld";"salmo trutta";"none";NA;NA;NA;0;NA;FALSE
"celtic seas";"drb";"salmo trutta";"none";NA;NA;NA;14;NA;FALSE
"celtic seas";"lhm";"salmo trutta";"none";NA;NA;NA;2;NA;FALSE
"celtic seas";"ptb";"salmo trutta";"none";NA;NA;NA;8;NA;FALSE
"celtic seas";"ltl";"salmo trutta";"none";NA;NA;NA;1;NA;FALSE
"celtic seas";"fpo";"salmo trutta";"none";NA;NA;NA;3;NA;FALSE
"celtic seas";"sdn";"salmo trutta";"none";NA;NA;NA;2;NA;FALSE
"bay of biscay and the iberian coast";"gns";"salmo trutta";"none";NA;NA;NA;365;NA;FALSE
"bay of biscay and the iberian coast";"gtn";"salmo trutta";"none";NA;NA;NA;12;NA;FALSE
"bay of biscay and the iberian coast";"gtr";"salmo trutta";"none";NA;NA;NA;283;NA;FALSE
"bay of biscay and the iberian coast";"ltl";"salmo trutta";"none";NA;NA;NA;43;NA;FALSE
"bay of biscay and the iberian coast";"lls";"salmo trutta";"none";NA;NA;NA;128;NA;FALSE
"bay of biscay and the iberian coast";"ptm";"salmo trutta";"none";NA;NA;NA;121;NA;FALSE
"bay of biscay and the iberian coast";"otb";"salmo trutta";"n_ind ~ 1";2.22044604925031e-16;2.22044604925031e-16;1.76364315442677e-08;439;FALSE;FALSE
"bay of biscay and the iberian coast";"ott";"salmo trutta";"none";NA;NA;NA;104;NA;FALSE
"bay of biscay and the iberian coast";"ptb";"salmo trutta";"none";NA;NA;NA;130;NA;FALSE
"bay of biscay and the iberian coast";"gnc";"salmo trutta";"none";NA;NA;NA;38;NA;FALSE
"bay of biscay and the iberian coast";"gnd";"salmo trutta";"none";NA;NA;NA;27;NA;FALSE
"bay of biscay and the iberian coast";"fpo";"salmo trutta";"none";NA;NA;NA;99;NA;FALSE
"bay of biscay and the iberian coast";"ps";"salmo trutta";"none";NA;NA;NA;160;NA;FALSE
"bay of biscay and the iberian coast";"lld";"salmo trutta";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"sdn";"salmo trutta";"none";NA;NA;NA;46;NA;FALSE
"bay of biscay and the iberian coast";"lhp";"salmo trutta";"none";NA;NA;NA;53;NA;FALSE
"bay of biscay and the iberian coast";"otm";"salmo trutta";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"mis";"salmo trutta";"none";NA;NA;NA;17;NA;FALSE
"bay of biscay and the iberian coast";"tbb";"salmo trutta";"none";NA;NA;NA;22;NA;FALSE
"bay of biscay and the iberian coast";"drb";"salmo trutta";"none";NA;NA;NA;5;NA;FALSE
"bay of biscay and the iberian coast";"lhm";"salmo trutta";"none";NA;NA;NA;24;NA;FALSE
"bay of biscay and the iberian coast";"sb";"salmo trutta";"none";NA;NA;NA;5;NA;FALSE
"greater north sea";"otb";"sciaena umbra";"none";NA;NA;NA;897;NA;FALSE
"greater north sea";"gnd";"sciaena umbra";"none";NA;NA;NA;59;NA;FALSE
"greater north sea";"gns";"sciaena umbra";"none";NA;NA;NA;392;NA;FALSE
"greater north sea";"ott";"sciaena umbra";"none";NA;NA;NA;333;NA;FALSE
"greater north sea";"tbb";"sciaena umbra";"none";NA;NA;NA;307;NA;FALSE
"greater north sea";"otm";"sciaena umbra";"none";NA;NA;NA;214;NA;FALSE
"greater north sea";"lhm";"sciaena umbra";"none";NA;NA;NA;44;NA;FALSE
"greater north sea";"gtr";"sciaena umbra";"none";NA;NA;NA;220;NA;FALSE
"greater north sea";"ptm";"sciaena umbra";"none";NA;NA;NA;26;NA;FALSE
"greater north sea";"sdn";"sciaena umbra";"none";NA;NA;NA;52;NA;FALSE
"greater north sea";"fpo";"sciaena umbra";"none";NA;NA;NA;80;NA;FALSE
"greater north sea";"lhp";"sciaena umbra";"none";NA;NA;NA;43;NA;FALSE
"greater north sea";"lls";"sciaena umbra";"none";NA;NA;NA;34;NA;FALSE
"greater north sea";"ps";"sciaena umbra";"none";NA;NA;NA;33;NA;FALSE
"greater north sea";"drb";"sciaena umbra";"none";NA;NA;NA;34;NA;FALSE
"greater north sea";"ssc";"sciaena umbra";"none";NA;NA;NA;47;NA;FALSE
"greater north sea";"ptb";"sciaena umbra";"none";NA;NA;NA;29;NA;FALSE
"greater north sea";"ltl";"sciaena umbra";"none";NA;NA;NA;11;NA;FALSE
"greater north sea";"fyk";"sciaena umbra";"none";NA;NA;NA;10;NA;FALSE
"greater north sea";"mis";"sciaena umbra";"none";NA;NA;NA;6;NA;FALSE
"greater north sea";"spr";"sciaena umbra";"none";NA;NA;NA;1;NA;FALSE
"greater north sea";"gtn";"sciaena umbra";"none";NA;NA;NA;1;NA;FALSE
"celtic seas";"gns";"sciaena umbra";"none";NA;NA;NA;234;NA;FALSE
"celtic seas";"otb";"sciaena umbra";"none";NA;NA;NA;533;NA;FALSE
"celtic seas";"gnd";"sciaena umbra";"none";NA;NA;NA;21;NA;FALSE
"celtic seas";"gtr";"sciaena umbra";"none";NA;NA;NA;134;NA;FALSE
"celtic seas";"ott";"sciaena umbra";"none";NA;NA;NA;139;NA;FALSE
"celtic seas";"tbb";"sciaena umbra";"none";NA;NA;NA;184;NA;FALSE
"celtic seas";"ssc";"sciaena umbra";"none";NA;NA;NA;46;NA;FALSE
"celtic seas";"ptm";"sciaena umbra";"none";NA;NA;NA;71;NA;FALSE
"celtic seas";"lhp";"sciaena umbra";"none";NA;NA;NA;9;NA;FALSE
"celtic seas";"otm";"sciaena umbra";"none";NA;NA;NA;128;NA;FALSE
"celtic seas";"ps";"sciaena umbra";"none";NA;NA;NA;35;NA;FALSE
"celtic seas";"lls";"sciaena umbra";"none";NA;NA;NA;18;NA;FALSE
"celtic seas";"lld";"sciaena umbra";"none";NA;NA;NA;0;NA;FALSE
"celtic seas";"drb";"sciaena umbra";"none";NA;NA;NA;14;NA;FALSE
"celtic seas";"lhm";"sciaena umbra";"none";NA;NA;NA;2;NA;FALSE
"celtic seas";"ptb";"sciaena umbra";"none";NA;NA;NA;8;NA;FALSE
"celtic seas";"ltl";"sciaena umbra";"none";NA;NA;NA;1;NA;FALSE
"celtic seas";"fpo";"sciaena umbra";"none";NA;NA;NA;3;NA;FALSE
"celtic seas";"sdn";"sciaena umbra";"none";NA;NA;NA;2;NA;FALSE
"bay of biscay and the iberian coast";"gns";"sciaena umbra";"none";NA;NA;NA;365;NA;FALSE
"bay of biscay and the iberian coast";"gtn";"sciaena umbra";"none";NA;NA;NA;12;NA;FALSE
"bay of biscay and the iberian coast";"gtr";"sciaena umbra";"none";NA;NA;NA;283;NA;FALSE
"bay of biscay and the iberian coast";"ltl";"sciaena umbra";"none";NA;NA;NA;43;NA;FALSE
"bay of biscay and the iberian coast";"lls";"sciaena umbra";"none";NA;NA;NA;128;NA;FALSE
"bay of biscay and the iberian coast";"ptm";"sciaena umbra";"none";NA;NA;NA;121;NA;FALSE
"bay of biscay and the iberian coast";"otb";"sciaena umbra";"n_ind ~ 1";5.37772079687637e-07;1.70889711624639e-11;0.0169231258536379;439;FALSE;TRUE
"bay of biscay and the iberian coast";"ott";"sciaena umbra";"none";NA;NA;NA;104;NA;FALSE
"bay of biscay and the iberian coast";"ptb";"sciaena umbra";"none";NA;NA;NA;130;NA;FALSE
"bay of biscay and the iberian coast";"gnc";"sciaena umbra";"none";NA;NA;NA;38;NA;FALSE
"bay of biscay and the iberian coast";"gnd";"sciaena umbra";"none";NA;NA;NA;27;NA;FALSE
"bay of biscay and the iberian coast";"fpo";"sciaena umbra";"none";NA;NA;NA;99;NA;FALSE
"bay of biscay and the iberian coast";"ps";"sciaena umbra";"none";NA;NA;NA;160;NA;FALSE
"bay of biscay and the iberian coast";"lld";"sciaena umbra";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"sdn";"sciaena umbra";"none";NA;NA;NA;46;NA;FALSE
"bay of biscay and the iberian coast";"lhp";"sciaena umbra";"none";NA;NA;NA;53;NA;FALSE
"bay of biscay and the iberian coast";"otm";"sciaena umbra";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"mis";"sciaena umbra";"none";NA;NA;NA;17;NA;FALSE
"bay of biscay and the iberian coast";"tbb";"sciaena umbra";"none";NA;NA;NA;22;NA;FALSE
"bay of biscay and the iberian coast";"drb";"sciaena umbra";"none";NA;NA;NA;5;NA;FALSE
"bay of biscay and the iberian coast";"lhm";"sciaena umbra";"none";NA;NA;NA;24;NA;FALSE
"bay of biscay and the iberian coast";"sb";"sciaena umbra";"none";NA;NA;NA;5;NA;FALSE
"faroes";"otb";"scophthalmus maximus";"none";NA;NA;NA;11;NA;FALSE
"faroes";"otm";"scophthalmus maximus";"none";NA;NA;NA;10;NA;FALSE
"faroes";"ptm";"scophthalmus maximus";"none";NA;NA;NA;1;NA;FALSE
"celtic seas";"gns";"scophthalmus maximus";"n_ind ~ 1 + (1 | year)";0.0302183285489978;0.00346683739589069;0.263394926274173;234;TRUE;TRUE
"celtic seas";"otb";"scophthalmus maximus";"n_ind ~ 1";3.65187321876306e-08;1.19640883429896e-14;0.111468401298903;533;FALSE;FALSE
"celtic seas";"gnd";"scophthalmus maximus";"n_ind ~ 1";9.57412636906291;0.950210238687772;96.4669627822285;21;TRUE;FALSE
"celtic seas";"gtr";"scophthalmus maximus";"n_ind ~ 1 + (1 | country) + (1 | areacode) + (1 | year) + (1 |     vessellength_group) + (1 | monitoringmethod)";0.00584187052457471;1.28155984631663e-05;2.6629619618609;134;TRUE;TRUE
"celtic seas";"ott";"scophthalmus maximus";"n_ind ~ 1";0.000951613920553769;0.000134047796852298;0.0067555683499187;139;FALSE;FALSE
"celtic seas";"tbb";"scophthalmus maximus";"n_ind ~ 1 + (1 | country) + (1 | year) + (1 | samplingprotocol)";5.30993669168504e-15;2.22044604925031e-16;0.00544161084473902;184;NA;TRUE
"celtic seas";"ssc";"scophthalmus maximus";"n_ind ~ 1";0.0774699763745735;0.0114487552116829;0.524213954138233;46;FALSE;TRUE
"celtic seas";"ptm";"scophthalmus maximus";"none";NA;NA;NA;71;NA;FALSE
"celtic seas";"lhp";"scophthalmus maximus";"none";NA;NA;NA;9;NA;FALSE
"celtic seas";"otm";"scophthalmus maximus";"none";NA;NA;NA;128;NA;FALSE
"celtic seas";"ps";"scophthalmus maximus";"none";NA;NA;NA;35;NA;FALSE
"celtic seas";"lls";"scophthalmus maximus";"n_ind ~ 1";0.00448994130719378;0.000246349501235385;0.0818332200428639;18;FALSE;TRUE
"celtic seas";"lld";"scophthalmus maximus";"none";NA;NA;NA;0;NA;FALSE
"celtic seas";"drb";"scophthalmus maximus";"none";NA;NA;NA;14;NA;FALSE
"celtic seas";"lhm";"scophthalmus maximus";"none";NA;NA;NA;2;NA;FALSE
"celtic seas";"ptb";"scophthalmus maximus";"none";NA;NA;NA;8;NA;FALSE
"celtic seas";"ltl";"scophthalmus maximus";"none";NA;NA;NA;1;NA;FALSE
"celtic seas";"fpo";"scophthalmus maximus";"none";NA;NA;NA;3;NA;FALSE
"celtic seas";"sdn";"scophthalmus maximus";"none";NA;NA;NA;2;NA;FALSE
"bay of biscay and the iberian coast";"gns";"scophthalmus maximus";"n_ind ~ 1";0.000979331335594872;4.20547388618148e-05;0.0228057500970212;365;NA;FALSE
"bay of biscay and the iberian coast";"gtn";"scophthalmus maximus";"none";NA;NA;NA;12;NA;FALSE
"bay of biscay and the iberian coast";"gtr";"scophthalmus maximus";"n_ind ~ 1";1.22879209775507e-07;1.04993067640782e-11;0.00143812353847142;283;FALSE;TRUE
"bay of biscay and the iberian coast";"ltl";"scophthalmus maximus";"none";NA;NA;NA;43;NA;FALSE
"bay of biscay and the iberian coast";"lls";"scophthalmus maximus";"none";NA;NA;NA;128;NA;FALSE
"bay of biscay and the iberian coast";"ptm";"scophthalmus maximus";"none";NA;NA;NA;121;NA;FALSE
"bay of biscay and the iberian coast";"otb";"scophthalmus maximus";"n_ind ~ 1 + (1 | country) + (1 | year) + (1 | quarter) + (1 |     samplingprotocol)";4.45648304221468e-09;1.55951940769439e-13;0.000127348470352855;439;TRUE;FALSE
"bay of biscay and the iberian coast";"ott";"scophthalmus maximus";"none";NA;NA;NA;104;NA;FALSE
"bay of biscay and the iberian coast";"ptb";"scophthalmus maximus";"none";NA;NA;NA;130;NA;FALSE
"bay of biscay and the iberian coast";"gnc";"scophthalmus maximus";"none";NA;NA;NA;38;NA;FALSE
"bay of biscay and the iberian coast";"gnd";"scophthalmus maximus";"none";NA;NA;NA;27;NA;FALSE
"bay of biscay and the iberian coast";"fpo";"scophthalmus maximus";"none";NA;NA;NA;99;NA;FALSE
"bay of biscay and the iberian coast";"ps";"scophthalmus maximus";"none";NA;NA;NA;160;NA;FALSE
"bay of biscay and the iberian coast";"lld";"scophthalmus maximus";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"sdn";"scophthalmus maximus";"none";NA;NA;NA;46;NA;FALSE
"bay of biscay and the iberian coast";"lhp";"scophthalmus maximus";"none";NA;NA;NA;53;NA;FALSE
"bay of biscay and the iberian coast";"otm";"scophthalmus maximus";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"mis";"scophthalmus maximus";"none";NA;NA;NA;17;NA;FALSE
"bay of biscay and the iberian coast";"tbb";"scophthalmus maximus";"none";NA;NA;NA;22;NA;FALSE
"bay of biscay and the iberian coast";"drb";"scophthalmus maximus";"none";NA;NA;NA;5;NA;FALSE
"bay of biscay and the iberian coast";"lhm";"scophthalmus maximus";"none";NA;NA;NA;24;NA;FALSE
"bay of biscay and the iberian coast";"sb";"scophthalmus maximus";"none";NA;NA;NA;5;NA;FALSE
"celtic seas";"gns";"scophthalmus rhombus";"n_ind ~ 1";0.0222640814133159;0.00294698661382673;0.168202094591497;234;FALSE;TRUE
"celtic seas";"otb";"scophthalmus rhombus";"n_ind ~ 1";1.28191825027041e-10;2.22044604925031e-16;0.000202868756081382;533;FALSE;TRUE
"celtic seas";"gnd";"scophthalmus rhombus";"n_ind ~ 1";0.0366402914237859;0.00785724299992289;0.170862852992218;21;FALSE;TRUE
"celtic seas";"gtr";"scophthalmus rhombus";"n_ind ~ 1";0.00591485584282987;0.000541080999292989;0.0646585625574968;134;FALSE;TRUE
"celtic seas";"ott";"scophthalmus rhombus";"n_ind ~ 1";0.000951613920553769;0.000134047796852298;0.0067555683499187;139;FALSE;FALSE
"celtic seas";"tbb";"scophthalmus rhombus";"n_ind ~ 1 + (1 | country) + (1 | year)";0.000110139231017075;3.90263647174242e-08;0.310832184777298;184;TRUE;TRUE
"celtic seas";"ssc";"scophthalmus rhombus";"n_ind ~ 1";0.0235372457149224;0.00464312348755926;0.119316649089567;46;FALSE;TRUE
"celtic seas";"ptm";"scophthalmus rhombus";"none";NA;NA;NA;71;NA;FALSE
"celtic seas";"lhp";"scophthalmus rhombus";"none";NA;NA;NA;9;NA;FALSE
"celtic seas";"otm";"scophthalmus rhombus";"n_ind ~ 1";0.00104943177810069;0.00104943013459781;0.00104943342160614;128;FALSE;FALSE
"celtic seas";"ps";"scophthalmus rhombus";"none";NA;NA;NA;35;NA;FALSE
"celtic seas";"lls";"scophthalmus rhombus";"none";NA;NA;NA;18;NA;FALSE
"celtic seas";"lld";"scophthalmus rhombus";"none";NA;NA;NA;0;NA;FALSE
"celtic seas";"drb";"scophthalmus rhombus";"none";NA;NA;NA;14;NA;FALSE
"celtic seas";"lhm";"scophthalmus rhombus";"none";NA;NA;NA;2;NA;FALSE
"celtic seas";"ptb";"scophthalmus rhombus";"none";NA;NA;NA;8;NA;FALSE
"celtic seas";"ltl";"scophthalmus rhombus";"none";NA;NA;NA;1;NA;FALSE
"celtic seas";"fpo";"scophthalmus rhombus";"none";NA;NA;NA;3;NA;FALSE
"celtic seas";"sdn";"scophthalmus rhombus";"none";NA;NA;NA;2;NA;FALSE
"bay of biscay and the iberian coast";"gns";"scophthalmus rhombus";"none";NA;NA;NA;365;NA;FALSE
"bay of biscay and the iberian coast";"gtn";"scophthalmus rhombus";"none";NA;NA;NA;12;NA;FALSE
"bay of biscay and the iberian coast";"gtr";"scophthalmus rhombus";"n_ind ~ 1";1.11741019537011e-06;7.05826329136538e-11;0.0176899825520042;283;FALSE;TRUE
"bay of biscay and the iberian coast";"ltl";"scophthalmus rhombus";"none";NA;NA;NA;43;NA;FALSE
"bay of biscay and the iberian coast";"lls";"scophthalmus rhombus";"none";NA;NA;NA;128;NA;FALSE
"bay of biscay and the iberian coast";"ptm";"scophthalmus rhombus";"none";NA;NA;NA;121;NA;FALSE
"bay of biscay and the iberian coast";"otb";"scophthalmus rhombus";"n_ind ~ 1";0.00167408029560803;0.000149039671833031;0.0188040191022613;439;FALSE;TRUE
"bay of biscay and the iberian coast";"ott";"scophthalmus rhombus";"none";NA;NA;NA;104;NA;FALSE
"bay of biscay and the iberian coast";"ptb";"scophthalmus rhombus";"none";NA;NA;NA;130;NA;FALSE
"bay of biscay and the iberian coast";"gnc";"scophthalmus rhombus";"none";NA;NA;NA;38;NA;FALSE
"bay of biscay and the iberian coast";"gnd";"scophthalmus rhombus";"none";NA;NA;NA;27;NA;FALSE
"bay of biscay and the iberian coast";"fpo";"scophthalmus rhombus";"none";NA;NA;NA;99;NA;FALSE
"bay of biscay and the iberian coast";"ps";"scophthalmus rhombus";"none";NA;NA;NA;160;NA;FALSE
"bay of biscay and the iberian coast";"lld";"scophthalmus rhombus";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"sdn";"scophthalmus rhombus";"none";NA;NA;NA;46;NA;FALSE
"bay of biscay and the iberian coast";"lhp";"scophthalmus rhombus";"none";NA;NA;NA;53;NA;FALSE
"bay of biscay and the iberian coast";"otm";"scophthalmus rhombus";"none";NA;NA;NA;19;NA;FALSE
"bay of biscay and the iberian coast";"mis";"scophthalmus rhombus";"none";NA;NA;NA;17;NA;FALSE
"bay of biscay and the iberian coast";"tbb";"scophthalmus rhombus";"none";NA;NA;NA;22;NA;FALSE
"bay of biscay and the iberian coast";"drb";"scophthalmus rhombus";"none";NA;NA;NA;5;NA;FALSE
"bay of biscay and the iberian coast";"lhm";"scophthalmus rhombus";"none";NA;NA;NA;24;NA;FALSE
"bay of biscay and the iberian coast";"sb";"scophthalmus rhombus";"none";NA;NA;NA;5;NA;FALSE
"celtic seas";"gns";"scorpaena scrofa";"none";NA;NA;NA;234;NA;FALSE
